deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_year,created_month,created_quarter,closed_quarter,period,deal_size_band,cycle_band,rep_win_rate,rep_quartile,risk_score,risk_score_pct,risk_tier,risk_factors,recommended_action
D04739,2024-03-02,2024-04-02,rep_15,FinTech,APAC,Pro,Referral,Closed,4035,31,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Normal (20-45d),0.44571428571428573,Q3,0.4885147092889669,48.9,Medium Risk,Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D03045,2024-03-05,2024-05-14,rep_12,Ecommerce,Europe,Core,Inbound,Qualified,7601,70,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.48876618188088755,48.9,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02565,2024-01-17,2024-01-24,rep_16,HealthTech,Europe,Enterprise,Referral,Proposal,38238,7,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Large (30-60K),Fast (<20d),0.47085201793721976,Q1 (Top),0.4877034912782619,48.8,Medium Risk,Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D02621,2024-03-11,2024-06-12,rep_25,FinTech,APAC,Enterprise,Inbound,Negotiation,15860,93,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.45365853658536587,Q3,0.4877855839491272,48.8,Medium Risk,Long cycle: 93d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01494,2024-02-29,2024-05-13,rep_5,FinTech,North America,Core,Referral,Demo,19614,74,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4577114427860697,Q2,0.48785309922203346,48.8,Medium Risk,Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D04334,2024-02-02,2024-04-10,rep_14,FinTech,India,Enterprise,Inbound,Closed,6233,68,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4396135265700483,Q4 (Bottom),0.48822855142935706,48.8,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D00029,2024-01-03,2024-02-22,rep_2,FinTech,India,Pro,Inbound,Proposal,12325,50,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.46153846153846156,Q2,0.4874715370516241,48.7,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02523,2024-01-24,2024-05-05,rep_17,EdTech,Europe,Core,Inbound,Proposal,6581,102,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.44571428571428573,Q3,0.4869017224094053,48.7,Medium Risk,Long cycle: 102d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D00613,2024-03-22,2024-05-08,rep_4,SaaS,APAC,Core,Inbound,Proposal,55580,47,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Slow (45-80d),0.458128078817734,Q2,0.4866422740124316,48.7,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D03738,2024-01-14,2024-02-04,rep_2,EdTech,North America,Enterprise,Outbound,Proposal,13277,21,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.46153846153846156,Q2,0.4862796383927755,48.6,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D00727,2024-03-05,2024-06-07,rep_10,FinTech,Europe,Enterprise,Inbound,Closed,47886,94,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.42408376963350786,Q4 (Bottom),0.4857401401061049,48.6,Medium Risk,Long cycle: 94d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04093,2024-02-10,2024-05-24,rep_13,HealthTech,Europe,Core,Inbound,Proposal,4360,104,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.441025641025641,Q4 (Bottom),0.48595803067015386,48.6,Medium Risk,Long cycle: 104d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D00186,2024-01-19,2024-05-16,rep_4,EdTech,APAC,Pro,Referral,Closed,59110,118,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.458128078817734,Q2,0.48637076257179485,48.6,Medium Risk,Long cycle: 118d | Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D01826,2024-03-01,2024-04-10,rep_11,EdTech,India,Core,Outbound,Negotiation,15578,40,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.465,Q2,0.48543807094532765,48.5,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D03141,2024-02-15,2024-03-16,rep_22,Ecommerce,India,Pro,Inbound,Proposal,5473,30,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4009433962264151,Q4 (Bottom),0.484568118517552,48.5,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02579,2024-03-03,2024-06-20,rep_12,SaaS,Europe,Core,Outbound,Demo,39562,109,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.48333333333333334,Q1 (Top),0.4853033502155894,48.5,Medium Risk,Long cycle: 109d | Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D01475,2024-01-13,2024-04-26,rep_2,FinTech,North America,Enterprise,Inbound,Qualified,19163,104,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.46153846153846156,Q2,0.48542627284880735,48.5,Medium Risk,Long cycle: 104d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01744,2024-02-29,2024-05-02,rep_18,HealthTech,Europe,Core,Inbound,Closed,4915,63,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.40860215053763443,Q4 (Bottom),0.4851241831418065,48.5,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01144,2024-01-05,2024-02-02,rep_7,EdTech,North America,Pro,Inbound,Negotiation,7378,28,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4166666666666667,Q4 (Bottom),0.48371386150683254,48.4,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D00820,2024-01-02,2024-01-12,rep_22,Ecommerce,North America,Enterprise,Outbound,Proposal,4674,10,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.4009433962264151,Q4 (Bottom),0.4841421917600165,48.4,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D03665,2024-03-11,2024-07-06,rep_19,SaaS,APAC,Core,Partner,Proposal,7175,117,Lost,0,2024,3,2024Q1,2024Q3,2024Q1,Small (<10K),Stalled (80d+),0.47959183673469385,Q1 (Top),0.4835561399920657,48.4,Medium Risk,Long cycle: 117d | Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D00293,2024-02-19,2024-04-26,rep_22,HealthTech,APAC,Enterprise,Inbound,Demo,6784,67,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4009433962264151,Q4 (Bottom),0.48356613231954915,48.4,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D03992,2024-01-18,2024-04-27,rep_21,EdTech,Europe,Enterprise,Inbound,Negotiation,99408,100,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Stalled (80d+),0.5096153846153846,Q1 (Top),0.4838744673225042,48.4,Medium Risk,"Long cycle: 100d | Large deal: $99,408 | Lead Source: Inbound",Check in with buyer + clarify timeline and blockers
D04341,2024-01-19,2024-02-18,rep_6,Ecommerce,APAC,Core,Partner,Negotiation,4615,30,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.42786069651741293,Q4 (Bottom),0.48282468432388864,48.3,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D04130,2024-03-18,2024-05-01,rep_2,HealthTech,North America,Pro,Partner,Qualified,22008,44,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.46153846153846156,Q2,0.4831521330753207,48.3,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D03565,2024-02-18,2024-04-03,rep_24,Ecommerce,North America,Enterprise,Inbound,Demo,16713,45,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.4482758620689655,Q3,0.4828142897256089,48.3,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02414,2024-03-06,2024-04-21,rep_23,SaaS,Europe,Pro,Partner,Qualified,2322,46,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44565217391304346,Q3,0.48203551023690727,48.2,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D01276,2024-03-11,2024-04-19,rep_6,FinTech,Europe,Enterprise,Partner,Proposal,16526,39,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.42786069651741293,Q4 (Bottom),0.48231614907728465,48.2,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D04231,2024-02-28,2024-04-17,rep_21,Ecommerce,Europe,Enterprise,Referral,Proposal,4782,49,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.5096153846153846,Q1 (Top),0.48226063202165287,48.2,Medium Risk,Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D00196,2024-01-17,2024-02-20,rep_18,FinTech,North America,Pro,Inbound,Qualified,65158,34,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.40860215053763443,Q4 (Bottom),0.48192576538000204,48.2,Medium Risk,"Large deal: $65,158 | Lead Source: Inbound",Check in with buyer + clarify timeline and blockers
D02193,2024-02-16,2024-03-09,rep_3,Ecommerce,India,Core,Inbound,Negotiation,6448,22,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4722222222222222,Q1 (Top),0.48141305247755384,48.1,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02680,2024-02-12,2024-03-01,rep_5,Ecommerce,India,Core,Partner,Demo,4749,18,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.4577114427860697,Q2,0.48119779576999433,48.1,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D03624,2024-02-19,2024-04-27,rep_4,HealthTech,India,Enterprise,Partner,Closed,6499,68,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.458128078817734,Q2,0.48017389245799835,48.0,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D01557,2024-01-23,2024-04-01,rep_10,SaaS,North America,Enterprise,Inbound,Demo,4353,69,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.42408376963350786,Q4 (Bottom),0.4767853263368755,47.7,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D03577,2024-03-07,2024-05-22,rep_9,FinTech,North America,Core,Partner,Qualified,4607,76,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44623655913978494,Q3,0.47679390510404573,47.7,Medium Risk,Long cycle: 76d | Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D02889,2024-03-19,2024-05-05,rep_15,EdTech,Europe,Core,Inbound,Demo,2836,47,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44571428571428573,Q3,0.4772080965868429,47.7,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04896,2024-02-05,2024-03-17,rep_6,FinTech,North America,Core,Inbound,Demo,52920,41,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Large (30-60K),Normal (20-45d),0.42786069651741293,Q4 (Bottom),0.4771686887755985,47.7,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01026,2024-03-04,2024-04-13,rep_15,FinTech,APAC,Pro,Outbound,Qualified,15581,40,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.44571428571428573,Q3,0.4757170859264509,47.6,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D03654,2024-01-30,2024-03-19,rep_24,SaaS,North America,Core,Inbound,Qualified,10089,49,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.4482758620689655,Q3,0.4757315811341682,47.6,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04530,2024-03-25,2024-05-23,rep_17,SaaS,APAC,Core,Inbound,Closed,2324,59,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44571428571428573,Q3,0.47615992246130073,47.6,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D00490,2024-01-27,2024-03-14,rep_5,HealthTech,North America,Core,Outbound,Proposal,14737,47,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.4577114427860697,Q2,0.4764979698572478,47.6,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D01756,2024-02-22,2024-03-04,rep_22,SaaS,India,Pro,Inbound,Proposal,30313,11,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Large (30-60K),Fast (<20d),0.4009433962264151,Q4 (Bottom),0.47480248564726374,47.5,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02681,2024-01-15,2024-04-15,rep_1,FinTech,APAC,Core,Inbound,Negotiation,33070,91,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Large (30-60K),Stalled (80d+),0.4549763033175355,Q2,0.4741256224701411,47.4,Medium Risk,Long cycle: 91d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D03895,2024-03-09,2024-05-23,rep_14,Ecommerce,North America,Enterprise,Inbound,Negotiation,15234,75,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4396135265700483,Q4 (Bottom),0.47394324171275554,47.4,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01865,2024-01-27,2024-02-24,rep_15,HealthTech,APAC,Enterprise,Outbound,Proposal,4899,28,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.44571428571428573,Q3,0.4731615986703232,47.3,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D04565,2024-02-03,2024-05-25,rep_22,EdTech,APAC,Pro,Inbound,Negotiation,15390,112,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.4009433962264151,Q4 (Bottom),0.47281719580240195,47.3,Medium Risk,Long cycle: 112d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02570,2024-02-16,2024-04-14,rep_1,EdTech,North America,Enterprise,Partner,Closed,25460,58,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4549763033175355,Q2,0.47198306659804007,47.2,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D01705,2024-02-17,2024-04-03,rep_11,FinTech,Europe,Pro,Referral,Proposal,2677,46,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.465,Q2,0.4711847258006303,47.1,Medium Risk,Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D04959,2024-03-10,2024-04-27,rep_7,HealthTech,Europe,Pro,Inbound,Proposal,5247,48,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4166666666666667,Q4 (Bottom),0.47147196234866356,47.1,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04258,2024-01-07,2024-01-27,rep_15,Ecommerce,APAC,Enterprise,Partner,Proposal,8998,20,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.44571428571428573,Q3,0.4705042508984906,47.1,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D04747,2024-03-05,2024-03-26,rep_6,SaaS,Europe,Enterprise,Outbound,Demo,9300,21,Won,1,2024,3,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.42786069651741293,Q4 (Bottom),0.46954069237916046,47.0,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D04455,2024-02-04,2024-02-27,rep_11,HealthTech,Europe,Enterprise,Referral,Negotiation,66671,23,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.465,Q2,0.4703895065833953,47.0,Medium Risk,"Large deal: $66,671 | Lead Source: Referral",Check in with buyer + clarify timeline and blockers
D03941,2024-01-18,2024-02-11,rep_17,SaaS,North America,Enterprise,Partner,Qualified,10374,24,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.44571428571428573,Q3,0.4704740011488363,47.0,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D00708,2024-01-01,2024-02-25,rep_7,EdTech,India,Core,Outbound,Closed,62971,55,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Slow (45-80d),0.4166666666666667,Q4 (Bottom),0.46997919245509545,47.0,Medium Risk,"Large deal: $62,971 | Lead Source: Outbound",Check in with buyer + clarify timeline and blockers
D00163,2024-03-07,2024-05-25,rep_9,HealthTech,India,Enterprise,Inbound,Closed,25958,79,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.44623655913978494,Q3,0.4701222889894423,47.0,Medium Risk,Long cycle: 79d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D02959,2024-03-03,2024-03-20,rep_16,EdTech,Europe,Enterprise,Inbound,Demo,15798,17,Lost,0,2024,3,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.47085201793721976,Q1 (Top),0.46907236046118617,46.9,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04732,2024-01-24,2024-04-05,rep_17,SaaS,APAC,Pro,Inbound,Negotiation,8093,72,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.44571428571428573,Q3,0.46909201298088843,46.9,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01280,2024-01-04,2024-02-13,rep_22,FinTech,APAC,Enterprise,Inbound,Negotiation,6004,40,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.4009433962264151,Q4 (Bottom),0.4688483433898364,46.9,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D00170,2024-03-09,2024-03-29,rep_2,Ecommerce,North America,Enterprise,Outbound,Proposal,19919,20,Won,1,2024,3,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.46153846153846156,Q2,0.4679441258885063,46.8,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D04945,2024-02-07,2024-04-09,rep_24,EdTech,India,Core,Partner,Demo,94065,62,Lost,0,2024,2,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.4482758620689655,Q3,0.46760149339444546,46.8,Medium Risk,"Large deal: $94,065 | Lead Source: Partner",Check in with buyer + clarify timeline and blockers
D00923,2024-02-26,2024-03-05,rep_20,HealthTech,APAC,Enterprise,Partner,Closed,30198,8,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Large (30-60K),Fast (<20d),0.46956521739130436,Q2,0.46794132710800534,46.8,Medium Risk,Lead Source: Partner,Check in with buyer + clarify timeline and blockers
D03905,2024-03-06,2024-07-01,rep_14,Ecommerce,North America,Enterprise,Outbound,Demo,7284,117,Won,1,2024,3,2024Q1,2024Q3,2024Q1,Small (<10K),Stalled (80d+),0.4396135265700483,Q4 (Bottom),0.467554746047921,46.8,Medium Risk,Long cycle: 117d | Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D04608,2024-02-03,2024-06-02,rep_4,Ecommerce,APAC,Pro,Inbound,Demo,18456,120,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Stalled (80d+),0.458128078817734,Q2,0.46793898862769295,46.8,Medium Risk,Long cycle: 120d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04888,2024-01-17,2024-03-31,rep_9,EdTech,North America,Enterprise,Outbound,Closed,4670,74,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Slow (45-80d),0.44623655913978494,Q3,0.4666027520077438,46.7,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D02781,2024-03-04,2024-04-11,rep_24,HealthTech,Europe,Pro,Outbound,Closed,28876,38,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Normal (20-45d),0.4482758620689655,Q3,0.4642469278574716,46.4,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D01658,2024-01-25,2024-04-09,rep_23,Ecommerce,Europe,Core,Inbound,Negotiation,17647,75,Won,1,2024,1,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.44565217391304346,Q3,0.46385638122813705,46.4,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04067,2024-02-12,2024-03-18,rep_17,FinTech,Europe,Pro,Inbound,Qualified,18014,35,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.44571428571428573,Q3,0.4630234038020326,46.3,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D03440,2024-02-09,2024-02-28,rep_25,FinTech,Europe,Core,Outbound,Negotiation,13424,19,Won,1,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Fast (<20d),0.45365853658536587,Q3,0.46295199215962585,46.3,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D01220,2024-01-23,2024-04-10,rep_3,SaaS,India,Pro,Outbound,Qualified,5260,78,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Small (<10K),Slow (45-80d),0.4722222222222222,Q1 (Top),0.46299226221113415,46.3,Medium Risk,Long cycle: 78d | Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D02588,2024-03-04,2024-03-15,rep_6,EdTech,Europe,Core,Partner,Demo,82311,11,Won,1,2024,3,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Fast (<20d),0.42786069651741293,Q4 (Bottom),0.4618832703431517,46.2,Medium Risk,"Large deal: $82,311 | Lead Source: Partner",Check in with buyer + clarify timeline and blockers
D00387,2024-03-11,2024-06-22,rep_22,FinTech,APAC,Core,Outbound,Proposal,6496,103,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Small (<10K),Stalled (80d+),0.4009433962264151,Q4 (Bottom),0.4620544368457205,46.2,Medium Risk,Long cycle: 103d | Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D01764,2024-02-02,2024-03-20,rep_14,HealthTech,India,Core,Inbound,Closed,19770,47,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.4396135265700483,Q4 (Bottom),0.46172970704577265,46.2,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D04871,2024-03-07,2024-04-12,rep_1,SaaS,India,Pro,Outbound,Qualified,66518,36,Lost,0,2024,3,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Normal (20-45d),0.4549763033175355,Q2,0.4611639980785693,46.1,Medium Risk,"Large deal: $66,518 | Lead Source: Outbound",Check in with buyer + clarify timeline and blockers
D01432,2024-01-17,2024-02-22,rep_21,EdTech,Europe,Core,Inbound,Proposal,17133,36,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.5096153846153846,Q1 (Top),0.4600430540605812,46.0,Medium Risk,Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01476,2024-03-17,2024-07-05,rep_3,FinTech,Europe,Pro,Inbound,Closed,41616,110,Lost,0,2024,3,2024Q1,2024Q3,2024Q1,Large (30-60K),Stalled (80d+),0.4722222222222222,Q1 (Top),0.4599841118630423,46.0,Medium Risk,Long cycle: 110d | Lead Source: Inbound,Check in with buyer + clarify timeline and blockers
D01497,2024-01-24,2024-03-12,rep_24,SaaS,North America,Core,Outbound,Closed,15564,48,Lost,0,2024,1,2024Q1,2024Q1,2024Q1,Mid (10-30K),Slow (45-80d),0.4482758620689655,Q3,0.45913430817029355,45.9,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D04260,2024-01-29,2024-04-07,rep_19,HealthTech,India,Enterprise,Partner,Closed,96429,69,Lost,0,2024,1,2024Q1,2024Q2,2024Q1,Enterprise (60K+),Slow (45-80d),0.47959183673469385,Q1 (Top),0.4586871821307548,45.9,Medium Risk,"Large deal: $96,429 | Lead Source: Partner",Check in with buyer + clarify timeline and blockers
D04528,2024-01-10,2024-02-22,rep_8,HealthTech,Europe,Enterprise,Inbound,Demo,94700,43,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Enterprise (60K+),Normal (20-45d),0.48128342245989303,Q1 (Top),0.45945748495225586,45.9,Medium Risk,"Large deal: $94,700 | Lead Source: Inbound",Check in with buyer + clarify timeline and blockers
D01467,2024-03-02,2024-03-29,rep_6,Ecommerce,North America,Core,Outbound,Closed,2062,27,Lost,0,2024,3,2024Q1,2024Q1,2024Q1,Small (<10K),Normal (20-45d),0.42786069651741293,Q4 (Bottom),0.45835563803187546,45.8,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D01577,2024-01-09,2024-01-29,rep_6,FinTech,India,Enterprise,Outbound,Negotiation,6500,20,Won,1,2024,1,2024Q1,2024Q1,2024Q1,Small (<10K),Fast (<20d),0.42786069651741293,Q4 (Bottom),0.4581995847236069,45.8,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D03260,2024-02-21,2024-05-06,rep_12,FinTech,North America,Core,Outbound,Closed,11988,75,Won,1,2024,2,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.48333333333333334,Q1 (Top),0.4571073692611678,45.7,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
D02887,2024-02-08,2024-03-23,rep_3,EdTech,India,Enterprise,Referral,Qualified,14912,44,Lost,0,2024,2,2024Q1,2024Q1,2024Q1,Mid (10-30K),Normal (20-45d),0.4722222222222222,Q1 (Top),0.45721239100821087,45.7,Medium Risk,Lead Source: Referral,Check in with buyer + clarify timeline and blockers
D04298,2024-03-17,2024-05-14,rep_24,EdTech,North America,Core,Outbound,Closed,17912,58,Won,1,2024,3,2024Q1,2024Q2,2024Q1,Mid (10-30K),Slow (45-80d),0.4482758620689655,Q3,0.4569791032842486,45.7,Medium Risk,Lead Source: Outbound,Check in with buyer + clarify timeline and blockers
